time,tavg,tmin,tmax,prcp,location,snow,wdir,wspd,wpgt,pres,tsun
14-06-2002,23.6,20.6,27.4,0.5,BangaloreCity,,,,,,
15-06-2002,23.6,20.5,27.9,0.0,BangaloreCity,,,,,,
16-06-2002,23.9,,29.0,0.0,BangaloreCity,,,,,,
17-06-2002,24.2,20.4,28.2,0.5,BangaloreCity,,,,,,
18-06-2002,23.2,21.0,27.5,0.5,BangaloreCity,,,,,,
19-06-2002,23.3,20.0,27.8,23.1,BangaloreCity,,,,,,
20-06-2002,22.6,20.9,,0.0,BangaloreCity,,,,,,
21-06-2002,23.8,,,,BangaloreCity,,,,,,
22-06-2002,23.9,20.4,28.9,,BangaloreCity,,,,,,
23-06-2002,23.7,20.7,28.9,,BangaloreCity,,,,,,
24-06-2002,24.1,20.9,29.9,0.0,BangaloreCity,,,,,,
25-06-2002,24.6,20.7,29.9,0.3,BangaloreCity,,,,,,
26-06-2002,24.3,20.3,30.3,0.0,BangaloreCity,,,,,,
27-06-2002,25.2,20.3,30.9,,BangaloreCity,,,,,,
28-06-2002,25.4,20.5,30.8,,BangaloreCity,,,,,,
29-06-2002,25.6,21.2,30.9,,BangaloreCity,,,,,,
30-06-2002,25.3,20.4,31.5,,BangaloreCity,,,,,,
01-07-2002,24.6,20.3,29.5,,BangaloreCity,,,,,,
02-07-2002,24.5,20.3,30.3,,BangaloreCity,,,,,,
03-07-2002,25.2,20.8,30.5,,BangaloreCity,,,,,,
04-07-2002,25.1,20.8,29.8,,BangaloreCity,,,,,,
05-07-2002,23.8,20.0,30.5,,BangaloreCity,,,,,,
06-07-2002,25.1,19.7,31.3,,BangaloreCity,,,,,,
07-07-2002,25.5,20.4,31.8,,BangaloreCity,,,,,,
08-07-2002,24.9,20.3,30.6,,BangaloreCity,,,,,,
09-07-2002,24.9,19.5,31.3,,BangaloreCity,,,,,,
10-07-2002,24.1,19.2,29.2,,BangaloreCity,,,,,,
11-07-2002,23.7,19.8,29.9,0.0,BangaloreCity,,,,,,
12-07-2002,22.2,20.4,25.1,7.1,BangaloreCity,,,,,,
13-07-2002,23.8,20.3,29.9,7.9,BangaloreCity,,,,,,
14-07-2002,23.9,20.0,29.6,0.0,BangaloreCity,,,,,,
15-07-2002,24.3,19.8,30.5,,BangaloreCity,,,,,,
16-07-2002,21.9,,27.0,,BangaloreCity,,,,,,
17-07-2002,23.2,19.8,27.3,,BangaloreCity,,,,,,
18-07-2002,23.6,19.7,29.0,,BangaloreCity,,,,,,
19-07-2002,23.9,19.4,28.4,,BangaloreCity,,,,,,
20-07-2002,23.9,20.4,28.3,,BangaloreCity,,,,,,
21-07-2002,22.8,20.0,30.3,,BangaloreCity,,,,,,
22-07-2002,22.6,19.9,28.0,7.1,BangaloreCity,,,,,,
23-07-2002,23.7,19.9,27.9,2.0,BangaloreCity,,,,,,
24-07-2002,23.6,,29.0,0.0,BangaloreCity,,,,,,
25-07-2002,23.7,19.7,30.1,,BangaloreCity,,,,,,
26-07-2002,23.8,19.3,30.0,2.0,BangaloreCity,,,,,,
27-07-2002,24.1,,30.4,0.0,BangaloreCity,,,,,,
28-07-2002,23.1,20.5,27.7,3.0,BangaloreCity,,,,,,
29-07-2002,24.0,20.1,30.2,1.0,BangaloreCity,,,,,,
30-07-2002,23.7,20.5,27.6,0.0,BangaloreCity,,,,,,
31-07-2002,23.4,,29.0,,BangaloreCity,,,,,,
01-08-2002,23.6,20.4,28.7,,BangaloreCity,,,,,,
02-08-2002,24.2,20.0,29.5,,BangaloreCity,,,,,,
03-08-2002,23.0,20.7,28.0,0.0,BangaloreCity,,,,,,
04-08-2002,23.0,20.0,27.4,0.0,BangaloreCity,,,,,,
05-08-2002,22.4,19.5,25.8,1.0,BangaloreCity,,,,,,
06-08-2002,21.9,19.8,25.8,1.0,BangaloreCity,,,,,,
07-08-2002,22.1,18.7,25.5,2.0,BangaloreCity,,,,,,
08-08-2002,21.9,,26.4,0.0,BangaloreCity,,,,,,
09-08-2002,21.1,18.9,25.9,1.0,BangaloreCity,,,,,,
10-08-2002,22.3,19.7,26.5,0.3,BangaloreCity,,,,,,
11-08-2002,21.6,19.3,24.6,1.0,BangaloreCity,,,,,,
12-08-2002,22.4,18.8,27.1,0.0,BangaloreCity,,,,,,
13-08-2002,,,,,BangaloreCity,,,,,,
14-08-2002,24.6,,,,BangaloreCity,,,,,,
15-08-2002,23.5,20.0,28.6,,BangaloreCity,,,,,,
16-08-2002,22.9,20.4,27.1,0.5,BangaloreCity,,,,,,
17-08-2002,23.4,,30.0,0.3,BangaloreCity,,,,,,
18-08-2002,23.7,19.9,29.7,9.9,BangaloreCity,,,,,,
19-08-2002,23.3,19.3,30.0,2.0,BangaloreCity,,,,,,
20-08-2002,23.7,19.9,29.2,0.0,BangaloreCity,,,,,,
21-08-2002,23.1,20.2,,0.8,BangaloreCity,,,,,,
22-08-2002,23.1,20.2,28.0,7.1,BangaloreCity,,,,,,
23-08-2002,23.5,,28.3,7.1,BangaloreCity,,,,,,
24-08-2002,23.3,19.8,28.9,0.0,BangaloreCity,,,,,,
25-08-2002,24.3,18.9,30.2,,BangaloreCity,,,,,,
26-08-2002,25.7,19.5,31.2,,BangaloreCity,,,,,,
27-08-2002,26.3,21.7,32.1,,BangaloreCity,,,,,,
28-08-2002,25.5,20.8,31.3,7.1,BangaloreCity,,,,,,
29-08-2002,25.8,22.0,31.3,0.0,BangaloreCity,,,,,,
30-08-2002,25.6,21.3,31.7,0.0,BangaloreCity,,,,,,
31-08-2002,25.3,20.8,31.5,0.0,BangaloreCity,,,,,,
01-09-2002,24.9,20.6,30.3,0.0,BangaloreCity,,,,,,
02-09-2002,26.1,20.2,30.6,0.0,BangaloreCity,,,,,,
03-09-2002,24.8,20.8,30.1,0.0,BangaloreCity,,,,,,
04-09-2002,25.3,21.2,31.7,0.0,BangaloreCity,,,,,,
05-09-2002,24.8,20.9,29.7,0.0,BangaloreCity,,,,,,
06-09-2002,22.7,20.8,28.4,,BangaloreCity,,,,,,
07-09-2002,23.6,20.3,28.9,,BangaloreCity,,,,,,
08-09-2002,22.9,,28.4,4.1,BangaloreCity,,,,,,
09-09-2002,21.4,,,1.0,BangaloreCity,,,,,,
10-09-2002,23.1,17.5,29.0,14.0,BangaloreCity,,,,,,
11-09-2002,22.2,18.1,28.8,0.0,BangaloreCity,,,,,,
12-09-2002,23.7,18.0,29.9,0.0,BangaloreCity,,,,,,
13-09-2002,24.7,19.4,31.7,0.0,BangaloreCity,,,,,,
14-09-2002,24.4,20.5,31.2,0.0,BangaloreCity,,,,,,
15-09-2002,23.6,,31.1,,BangaloreCity,,,,,,
16-09-2002,22.4,20.3,30.2,,BangaloreCity,,,,,,
17-09-2002,23.8,20.1,28.8,0.0,BangaloreCity,,,,,,
18-09-2002,24.8,,30.5,0.0,BangaloreCity,,,,,,
19-09-2002,23.9,21.1,29.7,,BangaloreCity,,,,,,
20-09-2002,25.1,21.0,30.6,0.8,BangaloreCity,,,,,,
21-09-2002,24.6,21.5,30.0,0.0,BangaloreCity,,,,,,
22-09-2002,25.7,,32.0,0.0,BangaloreCity,,,,,,
23-09-2002,24.6,19.4,31.6,0.0,BangaloreCity,,,,,,
24-09-2002,25.1,20.2,31.0,0.0,BangaloreCity,,,,,,
25-09-2002,25.2,20.2,31.8,0.0,BangaloreCity,,,,,,
26-09-2002,25.5,20.6,31.4,0.0,BangaloreCity,,,,,,
27-09-2002,26.2,21.3,32.7,,BangaloreCity,,,,,,
28-09-2002,23.5,20.1,30.0,26.9,BangaloreCity,,,,,,
29-09-2002,24.9,20.8,30.7,0.0,BangaloreCity,,,,,,
30-09-2002,25.0,20.9,31.2,0.3,BangaloreCity,,,,,,
01-10-2002,25.5,20.2,31.2,0.0,BangaloreCity,,,,,,
02-10-2002,25.6,21.4,31.1,0.0,BangaloreCity,,,,,,
03-10-2002,26.3,,32.4,,BangaloreCity,,,,,,
04-10-2002,25.9,,31.2,0.0,BangaloreCity,,,,,,
05-10-2002,26.0,,31.9,0.0,BangaloreCity,,,,,,
06-10-2002,24.1,20.9,30.4,,BangaloreCity,,,,,,
07-10-2002,24.2,,,0.0,BangaloreCity,,,,,,
08-10-2002,24.0,20.8,30.4,,BangaloreCity,,,,,,
09-10-2002,23.1,20.9,28.6,0.0,BangaloreCity,,,,,,
10-10-2002,22.1,20.2,25.8,39.1,BangaloreCity,,,,,,
11-10-2002,22.6,,27.3,40.9,BangaloreCity,,,,,,
12-10-2002,21.5,20.1,25.1,0.5,BangaloreCity,,,,,,
13-10-2002,22.3,20.0,27.2,3.0,BangaloreCity,,,,,,
14-10-2002,22.7,20.6,27.8,2.0,BangaloreCity,,,,,,
15-10-2002,23.3,20.8,29.2,1.0,BangaloreCity,,,,,,
16-10-2002,23.9,20.0,,25.9,BangaloreCity,,,,,,
17-10-2002,24.2,20.5,30.3,0.0,BangaloreCity,,,,,,
18-10-2002,24.1,20.4,30.1,2.0,BangaloreCity,,,,,,
19-10-2002,22.8,,28.2,0.0,BangaloreCity,,,,,,
20-10-2002,22.6,19.2,,17.0,BangaloreCity,,,,,,
21-10-2002,23.0,,28.5,0.0,BangaloreCity,,,,,,
22-10-2002,23.2,19.4,28.4,0.5,BangaloreCity,,,,,,
23-10-2002,24.0,19.4,30.0,0.0,BangaloreCity,,,,,,
24-10-2002,23.8,20.1,30.1,0.0,BangaloreCity,,,,,,
25-10-2002,22.8,20.4,26.2,,BangaloreCity,,,,,,
26-10-2002,,,,,BangaloreCity,,,,,,
27-10-2002,22.5,20.1,26.0,,BangaloreCity,,,,,,
28-10-2002,21.6,20.6,23.4,,BangaloreCity,,,,,,
29-10-2002,22.9,19.9,28.7,,BangaloreCity,,,,,,
30-10-2002,21.9,,25.8,,BangaloreCity,,,,,,
31-10-2002,21.4,17.5,24.5,0.0,BangaloreCity,,,,,,
01-11-2002,19.2,,22.1,0.0,BangaloreCity,,,,,,
02-11-2002,20.8,18.6,26.3,25.9,BangaloreCity,,,,,,
03-11-2002,23.0,19.0,28.8,0.0,BangaloreCity,,,,,,
04-11-2002,23.1,18.0,28.8,0.0,BangaloreCity,,,,,,
05-11-2002,23.0,18.9,27.7,,BangaloreCity,,,,,,
06-11-2002,22.5,18.1,26.8,0.0,BangaloreCity,,,,,,
07-11-2002,22.3,20.1,,0.0,BangaloreCity,,,,,,
08-11-2002,22.2,19.7,26.7,,BangaloreCity,,,,,,
09-11-2002,21.3,,25.8,,BangaloreCity,,,,,,
10-11-2002,21.1,,25.6,,BangaloreCity,,,,,,
11-11-2002,21.2,17.6,,0.0,BangaloreCity,,,,,,
12-11-2002,22.9,18.3,30.0,0.0,BangaloreCity,,,,,,
13-11-2002,23.8,18.2,29.2,0.0,BangaloreCity,,,,,,
14-11-2002,22.6,,26.8,0.0,BangaloreCity,,,,,,
15-11-2002,23.0,18.4,28.3,0.0,BangaloreCity,,,,,,
16-11-2002,22.6,18.4,28.4,0.0,BangaloreCity,,,,,,
17-11-2002,21.2,18.0,24.7,0.0,BangaloreCity,,,,,,
18-11-2002,22.6,,28.2,0.0,BangaloreCity,,,,,,
19-11-2002,23.1,,28.3,0.0,BangaloreCity,,,,,,
20-11-2002,21.3,19.2,25.4,0.0,BangaloreCity,,,,,,
21-11-2002,21.1,,28.0,0.0,BangaloreCity,,,,,,
22-11-2002,20.7,15.7,28.3,0.0,BangaloreCity,,,,,,
23-11-2002,21.1,15.7,28.6,0.0,BangaloreCity,,,,,,
24-11-2002,22.6,14.5,30.2,0.0,BangaloreCity,,,,,,
25-11-2002,22.2,15.5,30.6,0.0,BangaloreCity,,,,,,
26-11-2002,22.5,15.6,31.5,0.0,BangaloreCity,,,,,,
27-11-2002,23.0,15.5,31.7,0.0,BangaloreCity,,,,,,
28-11-2002,22.7,16.0,32.9,0.0,BangaloreCity,,,,,,
29-11-2002,20.6,,29.2,0.0,BangaloreCity,,,,,,
30-11-2002,20.9,,30.2,0.0,BangaloreCity,,,,,,
01-12-2002,20.8,13.7,30.7,0.0,BangaloreCity,,,,,,
02-12-2002,21.7,14.7,29.9,0.0,BangaloreCity,,,,,,
03-12-2002,21.8,15.3,30.9,0.0,BangaloreCity,,,,,,
04-12-2002,21.7,,29.5,0.0,BangaloreCity,,,,,,
05-12-2002,20.2,15.8,29.2,0.0,BangaloreCity,,,,,,
06-12-2002,21.1,15.8,28.2,,BangaloreCity,,,,,,
07-12-2002,21.0,19.4,24.6,,BangaloreCity,,,,,,
08-12-2002,21.4,17.8,28.0,0.0,BangaloreCity,,,,,,
09-12-2002,21.7,17.4,28.2,0.0,BangaloreCity,,,,,,
10-12-2002,22.1,16.3,27.4,0.0,BangaloreCity,,,,,,
11-12-2002,20.8,16.5,28.1,0.0,BangaloreCity,,,,,,
12-12-2002,22.2,15.8,28.7,0.0,BangaloreCity,,,,,,
13-12-2002,20.3,13.5,27.9,0.0,BangaloreCity,,,,,,
14-12-2002,20.0,13.2,28.1,0.0,BangaloreCity,,,,,,
15-12-2002,21.2,12.6,29.2,0.0,BangaloreCity,,,,,,
16-12-2002,21.4,15.4,28.5,0.0,BangaloreCity,,,,,,
17-12-2002,19.5,13.8,26.3,0.0,BangaloreCity,,,,,,
18-12-2002,20.2,13.7,27.7,0.0,BangaloreCity,,,,,,
19-12-2002,20.4,12.5,30.2,0.0,BangaloreCity,,,,,,
20-12-2002,20.5,12.6,30.6,0.0,BangaloreCity,,,,,,
21-12-2002,21.5,12.8,30.0,0.0,BangaloreCity,,,,,,
22-12-2002,21.2,14.2,29.0,0.0,BangaloreCity,,,,,,
23-12-2002,19.7,14.4,27.8,0.0,BangaloreCity,,,,,,
24-12-2002,18.9,13.7,27.8,0.0,BangaloreCity,,,,,,
25-12-2002,21.2,14.2,29.7,0.0,BangaloreCity,,,,,,
26-12-2002,21.8,13.6,30.8,0.0,BangaloreCity,,,,,,
27-12-2002,20.9,14.6,29.0,0.0,BangaloreCity,,,,,,
28-12-2002,20.9,,27.4,0.0,BangaloreCity,,,,,,
29-12-2002,21.1,17.1,26.9,0.0,BangaloreCity,,,,,,
30-12-2002,21.2,16.5,27.8,0.0,BangaloreCity,,,,,,
31-12-2002,20.8,,27.3,0.0,BangaloreCity,,,,,,
01-01-2003,21.3,16.8,27.7,0.0,BangaloreCity,,,,,,
02-01-2003,21.1,,27.9,0.0,BangaloreCity,,,,,,
03-01-2003,20.3,15.9,26.8,0.0,BangaloreCity,,,,,,
04-01-2003,21.3,16.3,28.9,0.0,BangaloreCity,,,,,,
05-01-2003,21.7,15.9,29.2,0.0,BangaloreCity,,,,,,
06-01-2003,21.6,15.3,29.2,0.0,BangaloreCity,,,,,,
07-01-2003,21.6,17.1,28.8,0.0,BangaloreCity,,,,,,
08-01-2003,21.7,15.5,28.9,0.0,BangaloreCity,,,,,,
09-01-2003,21.6,15.9,28.6,0.0,BangaloreCity,,,,,,
10-01-2003,20.8,17.1,26.2,0.0,BangaloreCity,,,,,,
11-01-2003,21.1,16.4,27.7,0.0,BangaloreCity,,,,,,
12-01-2003,20.6,16.6,27.0,0.0,BangaloreCity,,,,,,
13-01-2003,,,,,BangaloreCity,,,,,,
14-01-2003,20.6,16.0,27.6,0.0,BangaloreCity,,,,,,
15-01-2003,19.3,15.3,,0.0,BangaloreCity,,,,,,
16-01-2003,19.7,,,0.0,BangaloreCity,,,,,,
17-01-2003,19.8,13.9,26.7,0.0,BangaloreCity,,,,,,
18-01-2003,19.4,14.3,28.9,0.0,BangaloreCity,,,,,,
19-01-2003,21.9,16.3,28.8,0.0,BangaloreCity,,,,,,
20-01-2003,21.9,18.3,27.3,0.0,BangaloreCity,,,,,,
21-01-2003,22.3,17.8,29.8,0.0,BangaloreCity,,,,,,
22-01-2003,21.9,16.6,31.2,0.0,BangaloreCity,,,,,,
23-01-2003,22.7,15.8,31.6,0.0,BangaloreCity,,,,,,
24-01-2003,24.6,16.5,31.4,0.0,BangaloreCity,,,,,,
25-01-2003,22.4,17.0,30.6,0.0,BangaloreCity,,,,,,
26-01-2003,22.4,,28.8,0.0,BangaloreCity,,,,,,
27-01-2003,22.6,15.7,29.8,0.0,BangaloreCity,,,,,,
28-01-2003,21.9,16.0,30.4,0.0,BangaloreCity,,,,,,
29-01-2003,21.0,14.3,30.5,0.0,BangaloreCity,,,,,,
30-01-2003,22.3,14.9,31.2,0.0,BangaloreCity,,,,,,
31-01-2003,24.4,15.0,31.8,0.0,BangaloreCity,,,,,,
01-02-2003,23.9,17.5,31.2,0.0,BangaloreCity,,,,,,
02-02-2003,22.5,19.2,29.8,0.0,BangaloreCity,,,,,,
03-02-2003,23.2,,28.8,0.0,BangaloreCity,,,,,,
04-02-2003,24.1,18.0,30.8,0.0,BangaloreCity,,,,,,
05-02-2003,24.1,19.0,30.2,0.0,BangaloreCity,,,,,,
06-02-2003,23.7,17.8,31.5,0.0,BangaloreCity,,,,,,
07-02-2003,23.3,17.5,31.4,0.0,BangaloreCity,,,,,,
08-02-2003,23.1,16.9,31.1,0.0,BangaloreCity,,,,,,
09-02-2003,23.6,16.9,31.8,0.0,BangaloreCity,,,,,,
10-02-2003,23.4,17.8,30.5,0.0,BangaloreCity,,,,,,
11-02-2003,23.7,17.9,31.4,0.0,BangaloreCity,,,,,,
12-02-2003,24.9,18.3,32.2,0.0,BangaloreCity,,,,,,
13-02-2003,25.3,19.7,32.3,0.0,BangaloreCity,,,,,,
14-02-2003,25.6,20.2,32.2,0.0,BangaloreCity,,,,,,
15-02-2003,24.9,20.1,32.4,0.0,BangaloreCity,,,,,,
16-02-2003,25.1,19.8,31.7,0.0,BangaloreCity,,,,,,
17-02-2003,25.9,19.5,32.3,0.0,BangaloreCity,,,,,,
18-02-2003,25.2,18.9,32.4,0.0,BangaloreCity,,,,,,
19-02-2003,25.6,20.5,32.9,0.0,BangaloreCity,,,,,,
20-02-2003,25.7,20.2,32.2,0.0,BangaloreCity,,,,,,
21-02-2003,26.2,,,0.0,BangaloreCity,,,,,,
22-02-2003,25.6,18.8,32.5,0.0,BangaloreCity,,,,,,
23-02-2003,25.5,19.2,33.0,0.0,BangaloreCity,,,,,,
24-02-2003,25.3,18.8,32.0,0.0,BangaloreCity,,,,,,
25-02-2003,25.2,20.3,32.5,,BangaloreCity,,,,,,
26-02-2003,24.9,19.4,32.6,2.0,BangaloreCity,,,,,,
27-02-2003,25.4,20.4,32.4,0.0,BangaloreCity,,,,,,
28-02-2003,25.4,19.7,32.3,0.0,BangaloreCity,,,,,,
01-03-2003,25.7,18.8,33.6,0.0,BangaloreCity,,,,,,
02-03-2003,26.0,20.0,33.6,0.0,BangaloreCity,,,,,,
03-03-2003,27.3,18.9,33.7,0.0,BangaloreCity,,,,,,
04-03-2003,26.4,19.4,33.7,0.0,BangaloreCity,,,,,,
05-03-2003,27.8,19.4,34.7,0.0,BangaloreCity,,,,,,
06-03-2003,27.1,19.8,34.0,0.0,BangaloreCity,,,,,,
07-03-2003,26.4,19.2,34.0,0.0,BangaloreCity,,,,,,
08-03-2003,25.2,18.9,32.7,0.0,BangaloreCity,,,,,,
09-03-2003,25.4,19.0,32.8,0.0,BangaloreCity,,,,,,
10-03-2003,25.2,18.3,32.0,0.0,BangaloreCity,,,,,,
11-03-2003,26.6,19.9,34.7,0.0,BangaloreCity,,,,,,
12-03-2003,26.6,20.2,34.4,0.0,BangaloreCity,,,,,,
13-03-2003,26.4,20.5,33.0,0.0,BangaloreCity,,,,,,
14-03-2003,26.4,21.0,32.9,0.0,BangaloreCity,,,,,,
15-03-2003,27.4,21.4,33.8,0.0,BangaloreCity,,,,,,
16-03-2003,26.0,21.9,31.6,0.3,BangaloreCity,,,,,,
17-03-2003,25.3,21.6,32.9,0.0,BangaloreCity,,,,,,
18-03-2003,25.7,20.9,32.2,0.3,BangaloreCity,,,,,,
19-03-2003,27.0,21.2,33.4,0.8,BangaloreCity,,,,,,
20-03-2003,25.1,,32.0,0.0,BangaloreCity,,,,,,
21-03-2003,26.0,20.8,33.2,2.0,BangaloreCity,,,,,,
22-03-2003,25.8,19.5,32.7,0.0,BangaloreCity,,,,,,
23-03-2003,26.5,18.4,34.1,0.0,BangaloreCity,,,,,,
24-03-2003,26.7,17.2,34.6,0.0,BangaloreCity,,,,,,
25-03-2003,27.4,18.8,35.2,0.0,BangaloreCity,,,,,,
26-03-2003,27.2,19.8,34.8,0.0,BangaloreCity,,,,,,
27-03-2003,28.2,21.1,35.1,0.0,BangaloreCity,,,,,,
28-03-2003,28.2,22.9,35.0,0.0,BangaloreCity,,,,,,
29-03-2003,28.2,22.3,34.5,0.0,BangaloreCity,,,,,,
30-03-2003,28.8,23.8,35.4,0.0,BangaloreCity,,,,,,
31-03-2003,28.4,23.8,35.5,0.0,BangaloreCity,,,,,,
01-04-2003,27.0,22.9,34.3,,BangaloreCity,,,,,,
02-04-2003,26.8,23.4,33.1,,BangaloreCity,,,,,,
03-04-2003,27.7,23.0,34.5,0.0,BangaloreCity,,,,,,
04-04-2003,25.4,21.4,33.4,,BangaloreCity,,,,,,
05-04-2003,24.3,21.7,33.0,3.0,BangaloreCity,,,,,,
06-04-2003,26.7,20.5,33.2,0.0,BangaloreCity,,,,,,
07-04-2003,27.2,20.7,33.7,0.0,BangaloreCity,,,,,,
08-04-2003,27.3,20.9,33.7,0.0,BangaloreCity,,,,,,
09-04-2003,27.4,22.4,33.8,0.0,BangaloreCity,,,,,,
10-04-2003,26.3,23.0,30.9,0.0,BangaloreCity,,,,,,
11-04-2003,27.8,22.8,34.4,0.0,BangaloreCity,,,,,,
12-04-2003,26.9,,34.6,,BangaloreCity,,,,,,
13-04-2003,27.4,22.0,33.6,0.0,BangaloreCity,,,,,,
14-04-2003,28.8,23.0,36.0,0.0,BangaloreCity,,,,,,
15-04-2003,28.4,22.2,35.1,0.0,BangaloreCity,,,,,,
16-04-2003,28.8,23.3,34.9,0.0,BangaloreCity,,,,,,
17-04-2003,28.8,22.7,34.9,0.0,BangaloreCity,,,,,,
18-04-2003,29.1,23.4,35.7,0.0,BangaloreCity,,,,,,
19-04-2003,27.1,,35.6,,BangaloreCity,,,,,,
20-04-2003,27.7,20.3,33.9,19.1,BangaloreCity,,,,,,
21-04-2003,28.0,22.2,34.2,0.0,BangaloreCity,,,,,,
22-04-2003,28.2,23.1,34.3,0.0,BangaloreCity,,,,,,
23-04-2003,28.3,22.8,35.1,0.0,BangaloreCity,,,,,,
24-04-2003,27.7,23.1,34.2,0.0,BangaloreCity,,,,,,
25-04-2003,29.0,22.5,35.9,0.0,BangaloreCity,,,,,,
26-04-2003,28.3,22.0,35.0,0.0,BangaloreCity,,,,,,
27-04-2003,28.2,23.4,34.6,0.0,BangaloreCity,,,,,,
28-04-2003,25.6,,34.4,,BangaloreCity,,,,,,
29-04-2003,24.4,19.9,31.0,0.0,BangaloreCity,,,,,,
30-04-2003,26.7,20.6,31.9,7.1,BangaloreCity,,,,,,
01-05-2003,25.8,21.8,33.2,0.0,BangaloreCity,,,,,,
02-05-2003,27.9,21.9,34.2,0.0,BangaloreCity,,,,,,
03-05-2003,28.2,22.9,34.1,0.0,BangaloreCity,,,,,,
04-05-2003,29.1,23.7,36.0,0.0,BangaloreCity,,,,,,
05-05-2003,28.9,23.4,35.5,0.0,BangaloreCity,,,,,,
06-05-2003,27.9,23.2,35.1,0.0,BangaloreCity,,,,,,
07-05-2003,28.2,22.3,34.8,0.0,BangaloreCity,,,,,,
08-05-2003,28.8,22.4,36.2,0.0,BangaloreCity,,,,,,
09-05-2003,29.9,23.4,36.1,0.0,BangaloreCity,,,,,,
10-05-2003,28.7,,35.2,0.0,BangaloreCity,,,,,,
11-05-2003,28.2,23.6,35.1,0.0,BangaloreCity,,,,,,
12-05-2003,27.3,23.1,31.8,0.0,BangaloreCity,,,,,,
13-05-2003,25.6,,33.5,,BangaloreCity,,,,,,
14-05-2003,25.8,21.0,32.1,0.0,BangaloreCity,,,,,,
15-05-2003,28.3,22.4,34.0,0.0,BangaloreCity,,,,,,
16-05-2003,26.3,23.3,32.8,0.0,BangaloreCity,,,,,,
17-05-2003,27.6,22.9,35.6,0.0,BangaloreCity,,,,,,
18-05-2003,28.2,22.2,36.1,0.0,BangaloreCity,,,,,,
19-05-2003,28.3,21.6,35.4,0.0,BangaloreCity,,,,,,
20-05-2003,28.5,21.9,36.2,0.0,BangaloreCity,,,,,,
21-05-2003,29.0,22.4,36.5,0.0,BangaloreCity,,,,,,
22-05-2003,27.9,22.2,35.5,0.0,BangaloreCity,,,,,,
23-05-2003,28.3,22.4,36.2,0.0,BangaloreCity,,,,,,
24-05-2003,29.3,22.4,37.0,0.0,BangaloreCity,,,,,,
25-05-2003,28.4,,37.0,,BangaloreCity,,,,,,
26-05-2003,28.4,23.6,37.6,0.5,BangaloreCity,,,,,,
27-05-2003,29.6,23.9,36.9,0.0,BangaloreCity,,,,,,
28-05-2003,29.8,23.2,36.7,0.0,BangaloreCity,,,,,,
29-05-2003,29.1,,36.9,0.0,BangaloreCity,,,,,,
30-05-2003,28.9,23.2,,0.0,BangaloreCity,,,,,,
31-05-2003,28.9,22.4,35.1,,BangaloreCity,,,,,,
01-06-2003,27.4,,38.1,,BangaloreCity,,,,,,
02-06-2003,24.9,21.2,,7.1,BangaloreCity,,,,,,
03-06-2003,26.3,22.9,31.7,0.0,BangaloreCity,,,,,,
04-06-2003,27.9,,35.2,,BangaloreCity,,,,,,
05-06-2003,25.9,19.9,32.0,26.9,BangaloreCity,,,,,,
06-06-2003,26.0,22.2,34.0,0.0,BangaloreCity,,,,,,
07-06-2003,27.1,,34.3,,BangaloreCity,,,,,,
08-06-2003,25.4,20.6,30.9,31.0,BangaloreCity,,,,,,
09-06-2003,26.5,21.3,32.8,0.0,BangaloreCity,,,,,,
10-06-2003,26.9,21.4,33.3,0.0,BangaloreCity,,,,,,
11-06-2003,27.4,22.3,33.7,0.0,BangaloreCity,,,,,,
12-06-2003,27.7,,33.5,0.0,BangaloreCity,,,,,,
13-06-2003,25.9,22.4,,0.0,BangaloreCity,,,,,,
14-06-2003,25.4,22.0,30.3,0.0,BangaloreCity,,,,,,
15-06-2003,23.8,,28.9,,BangaloreCity,,,,,,
16-06-2003,24.7,20.3,29.9,0.0,BangaloreCity,,,,,,
17-06-2003,25.1,20.8,31.5,,BangaloreCity,,,,,,
18-06-2003,24.1,,28.4,0.0,BangaloreCity,,,,,,
19-06-2003,23.9,20.4,30.1,,BangaloreCity,,,,,,
20-06-2003,23.1,,29.9,0.0,BangaloreCity,,,,,,
21-06-2003,22.2,20.0,28.3,7.1,BangaloreCity,,,,,,
22-06-2003,23.2,19.5,28.5,7.9,BangaloreCity,,,,,,
23-06-2003,24.4,20.6,30.8,0.0,BangaloreCity,,,,,,
24-06-2003,25.2,20.4,29.3,0.0,BangaloreCity,,,,,,
25-06-2003,23.7,20.7,30.2,0.0,BangaloreCity,,,,,,
26-06-2003,24.7,19.9,,,BangaloreCity,,,,,,
27-06-2003,,,,,BangaloreCity,,,,,,
28-06-2003,25.3,20.5,32.1,2.0,BangaloreCity,,,,,,
29-06-2003,25.0,21.0,30.5,0.0,BangaloreCity,,,,,,
30-06-2003,24.3,20.5,29.9,0.0,BangaloreCity,,,,,,
01-07-2003,23.8,20.0,29.9,0.5,BangaloreCity,,,,,,
02-07-2003,23.6,20.4,28.0,1.0,BangaloreCity,,,,,,
03-07-2003,23.6,20.1,28.3,0.0,BangaloreCity,,,,,,
04-07-2003,23.7,19.9,28.3,0.0,BangaloreCity,,,,,,
05-07-2003,23.5,20.4,27.9,0.0,BangaloreCity,,,,,,
06-07-2003,23.1,20.4,27.5,0.0,BangaloreCity,,,,,,
07-07-2003,24.2,19.8,,,BangaloreCity,,,,,,
08-07-2003,24.3,20.3,31.1,,BangaloreCity,,,,,,
